date,GDP,Property.management,Army,Ford...4,Small.busines,Volvo,Finance...11,rental,consumption,Construction...14,Farm...15,Mining,Services,Export,Consumption,Farm...25,Construction...26,Agriculture,Ford...28,Finance...30,Electricity,Food.Service,Audi,Ford...38,unemployment,travel,Small.business,trade,budget,health.policy,online,online.business,loan,real.estate,insurance,whole.sale,utilities
2008-09-01,-0.000819481,-0.169974897,0.011005501,0.05481596,0.087184203,-0.151612781,0.221547044,0.056191707,-0.064305773,0.031952822,0.032402489,0.022652101,0.053224994,0.114276038,-0.064305773,0.032402489,0.031952822,0.052496233,0.05481596,0.221547044,-0.039681585,0.259982168,0.023478805,0.05481596,0.138467174,0.002016248,0.192348068,0.084200102,0.050834449,-0.086605511,0.054317109,0.549232753,0.067833477,0.003132835,0.05847343,-0.413021066,-0.081405556
2008-10-01,7.89E-05,0.00118119,0.022912322,-0.065439847,-0.176581214,-0.039041764,0.24160427,-0.036322307,0.110953147,-0.018133831,0.024832439,-0.014397724,-0.083024596,-0.029591285,0.110953147,0.024832439,-0.018133831,0.008210359,-0.065439847,0.24160427,-0.027848077,-0.193278585,-0.034951347,-0.065439847,0.048149837,-0.051640543,-0.218662175,-0.009872992,0.01349967,0.126564013,-0.097458376,-0.446036995,-0.00859914,-0.023564628,0.019584969,0.098831249,-0.059266373
2008-11-01,-0.011200981,0.183399215,-0.012195912,0.080830334,-0.141828858,0.132808855,-0.151952395,-0.038164592,-0.238524694,0.004800025,-0.031149386,0.005640348,0.07296457,0.060120108,-0.238524694,-0.031149386,0.004800025,-0.137636314,0.080830334,-0.151952395,-0.074803928,-0.052813815,-0.004710788,0.080830334,0.051374147,0.080329681,0.014370345,-0.075658903,-0.070659306,0.200602099,0.067996096,0.091517104,0.003730932,-0.000444204,0.028432836,-0.265692887,-0.185230769
2008-12-01,-0.01321909,0.152945022,0.080798465,0.000579129,-0.001666339,0.059509589,0.050721542,0.037063069,-0.117755199,0.043658164,-0.037857969,-0.022786459,-0.020245372,-0.254827199,-0.117755199,-0.037857969,0.043658164,0.159964388,0.000579129,0.050721542,0.098218898,0.281133801,-0.020866242,0.000579129,0.119100983,-0.002294874,-0.219929216,-0.027184731,0.018851387,-0.114405696,-0.028854247,0.351054703,0.010157222,-0.049168973,0.015494767,0.094242185,0.278028688
2009-01-01,-0.008478609,-0.261295895,-0.057997355,0.043478968,0.008097945,0.012390486,-0.20354225,-0.042952634,-0.005610063,-0.075166918,0.038615747,-0.018982949,-0.027660203,0.135541397,-0.005610063,0.038615747,-0.075166918,-0.094602469,0.043478968,-0.20354225,0.060688528,0.168198899,-0.022307497,0.043478968,0.136556796,-0.005476913,0.148145564,0.076354579,0.658629319,-0.115047651,0.035840861,-0.344782085,0.016192017,0.024833116,-0.028787067,-0.497276787,0.029998421
2009-02-01,-0.003798304,-0.006397112,0.068980363,0.021555929,0.028299148,-0.105867977,0.110046988,0.035518072,0.142448162,0.008329402,0.111380477,0.013006576,0.094590973,0.136523073,0.142448162,0.111380477,0.008329402,-0.061971565,0.021555929,0.110046988,-0.070750879,0.282717327,0.055832068,0.021555929,0.188572088,-0.024920963,0.030960481,-0.0989344,-0.369440888,-0.558107372,-0.019055066,-0.02120422,0.059721866,-0.039938301,0.045571861,0.746599134,0.134151708
2009-03-01,-0.006689129,0.166042197,-0.082749267,-0.014079893,0.034802825,0.105938978,0.064579338,-0.036583249,0.048104668,0.057209261,-0.080768462,-0.121615564,-0.074741789,0.018267202,0.048104668,-0.080768462,0.057209261,0.091207253,-0.014079893,0.064579338,0.059723225,-0.338767271,-0.038932431,-0.014079893,-0.106558452,-0.055204655,-0.055229111,0.103469869,-0.326783099,0.775916669,-0.028700482,-0.098121329,-0.049351856,-0.007358424,-0.011127282,-0.144243577,-0.105698171
2009-04-01,-0.00310619,0.201283047,-0.049376976,0.057730613,0.02875963,-0.037996681,-0.012499947,0.021450179,-0.13951674,-0.026868417,0.071297307,0.038399304,-0.010253348,-0.115933002,-0.13951674,0.071297307,-0.026868417,0.034567527,0.057730613,-0.012499947,-0.064527532,-0.083094186,0.093999308,0.057730613,0.166052396,0.068044713,0.081433944,-0.032787903,0.070247747,-0.677716392,0.138972121,-0.047719571,-0.000824788,-0.004411331,0.018711832,-0.682509701,0.176857797
2009-05-01,-0.001903772,-0.310671778,0.203667396,0.042595959,0.107000181,0.001530484,0.002259829,-0.009965602,-0.095606139,0.049218615,-0.024657824,-0.054255545,0.036165726,0.012437307,-0.095606139,-0.024657824,0.049218615,-0.086107584,0.042595959,0.002259829,0.086476432,-0.154780676,-0.024553293,0.042595959,-0.039995165,-0.129341815,-0.075553229,-0.016962169,-0.042179925,0.231858763,-0.007939934,-0.037864405,0.091407039,0.101472034,-0.018952034,0.61212772,-0.098331284
2009-06-01,0.000233519,0.101063474,-0.197949067,0.007191359,-0.175959645,-0.008105827,0.035483988,0.013275469,0.08259016,-0.00173196,0.028404794,0.044303993,0.01471838,-0.009954472,0.08259016,0.028404794,-0.00173196,0.032877631,0.007191359,0.035483988,-0.162791325,0.356984875,-0.024058012,0.007191359,-0.007019633,0.029312302,0.066892779,0.108127693,-0.035736767,1.126384301,-0.003296584,0.260641766,-0.006789086,-0.088135914,0.033741362,-0.069462375,0.067657082
2009-07-01,0.002890734,0.037111755,0.261938983,0.042679355,-0.04564279,-0.029315587,-0.051131477,0.066539521,-0.053635985,-0.057074978,0.086692469,0.079513806,-0.001297194,-0.046203032,-0.053635985,0.086692469,-0.057074978,-0.136539006,0.042679355,-0.051131477,0.093622895,-0.218878629,0.054870692,0.042679355,0.089474777,-0.022885666,-0.14816442,-0.040823523,0.156737389,-0.988507356,0.064519632,-0.051891382,-0.058577524,0.073388537,-0.058844575,0.149930314,-0.074981482
2009-08-01,0.001110386,-0.015987006,-0.164840124,0.008869958,0.06415214,-0.014843815,0.033615819,-0.016604363,-0.149132149,0.054367035,-0.013866243,-0.075016031,-0.007565414,0.061012959,-0.149132149,-0.013866243,0.054367035,0.252400588,0.008869958,0.033615819,0.140742698,0.293695096,-0.02683151,0.008869958,0.120983439,-0.023452736,0.165355315,-0.020987018,-0.053668132,0.388762319,0.003487044,0.155437414,0.000457875,-0.008409887,0.095951936,-0.391224629,0.188796656
2009-09-01,0.006480404,0.043147699,0.088572243,-0.063815381,-0.023016332,0.025054454,-0.095783309,-0.018831775,0.238918728,-0.041819595,-0.022103213,-0.018961923,-0.008572821,0.022515928,0.238918728,-0.022103213,-0.041819595,-0.270388511,-0.063815381,-0.095783309,-0.056909597,-0.183382244,0.088931558,-0.063815381,0.013297749,-0.029746165,-0.079599801,0.02163405,-0.05844638,-0.080720828,0.041547991,0.118090106,-0.104267241,0.02524028,-0.015097146,0.864563713,-0.195382059
2009-10-01,0.001534972,0.140531203,-0.097560476,0.011244557,-0.033798943,-0.087787072,-0.013752418,-0.046282681,-0.018619939,0.032477324,0.042400777,-0.107384564,0.068731515,-0.03857029,-0.018619939,0.042400777,0.032477324,0.027564768,0.011244557,-0.013752418,-0.030718978,0.094111454,-0.092878666,0.011244557,0.019330462,0.009787182,0.015177944,-0.026872845,-0.152537246,-0.016691337,0.045197482,-0.141736245,0.080217718,-0.085296001,-0.017827661,-0.837619563,0.083487595
2009-11-01,0.006182577,-0.113244895,0.102126801,0.009315631,0.074576369,0.08187526,0.02596876,0.068305012,-0.008792425,0.022210908,0.034357346,0.218777103,0.135113172,-0.017014713,-0.008792425,0.034357346,0.022210908,0.055285847,0.009315631,0.02596876,0.048457182,0.102212607,0.050798055,0.009315631,0.102221464,0.092682937,0.041620553,-0.00457,0.11899682,-0.622473053,0.026885621,0.049091355,0.083927903,0.200557207,0.054662955,-0.247164721,-0.066810949
2009-12-01,0.00236874,0.343301644,-0.060027473,-0.023847111,0.007169969,-0.037106771,-0.029557488,-0.037447952,0.021517166,-0.043105697,-0.039109354,-0.229750468,-0.143368795,-0.182229897,0.021517166,-0.039109354,-0.043105697,-0.271275438,-0.023847111,-0.029557488,-0.052464308,-0.181505593,0.034642919,-0.023847111,-0.063407638,-0.080990314,-0.00905898,0.062316929,0.020898689,0.374876125,-0.003922546,0.180854299,-0.01259585,-0.087141283,-0.096558697,0.416765129,-0.061446609
2010-01-01,0.006460433,-0.446834649,0.154240491,0.027421412,-0.015676957,-0.042393014,-0.045351138,0.004686631,-0.020455381,0.129781394,0.022994123,0.068132283,0.040588175,0.32611769,-0.020455381,0.022994123,0.129781394,0.185003492,0.027421412,-0.045351138,-0.027400225,0.051135066,-0.032104454,0.027421412,-0.076799169,-0.00387084,-0.026859095,-0.106901806,-0.045029248,0.030731388,0.018996002,-0.072665312,0.020603656,0.038872773,0.089215417,0.272066141,0.185959143
2010-02-01,0.00319036,0.104016702,-0.113066368,-0.005091645,0.035816284,-0.033022792,0.05586732,-0.041118891,-0.094340188,-0.083097788,-0.022146581,-0.126446387,-0.046040987,-0.166303222,-0.094340188,-0.022146581,-0.083097788,-0.073827722,-0.005091645,0.05586732,0.028254237,-0.060164185,-0.041587454,-0.005091645,-0.014603643,-0.02992558,0.013665875,-0.123999471,0.033318468,0.045078792,0.036944876,0.07466009,-0.080144202,-0.112688031,-0.036400652,-0.942859276,-0.126162283
2010-03-01,0.004963489,-0.055247237,0.014590567,0.044369448,-0.055476958,-0.00997807,-0.037303519,0.053802216,0.066817991,0.062500085,0.019791383,0.116843095,0.05647991,0.008527251,0.066817991,0.019791383,0.062500085,0.008696851,0.044369448,-0.037303519,0.133196037,-0.073407543,0.10143943,0.044369448,0.104414958,0.019242081,-0.093736462,0.194716017,0.065396228,-0.16210282,0.029236014,-0.332422136,0.058620321,0.016822807,0.065524547,0.714299202,0.078052255
2010-04-01,-0.000895889,0.001086214,0.001915919,-0.043137241,0.068979961,0.048748377,0.050828451,0.029183314,0.033043276,0.010142948,-0.026040785,0.017191996,-0.02782883,0.006353524,0.033043276,-0.026040785,0.010142948,0.041391674,-0.043137241,0.050828451,-0.149928697,0.057622625,-0.035602861,-0.043137241,-0.018950508,0.009880911,0.042747211,0.021993898,-0.062703616,-0.128840826,0.008600939,0.114326511,-0.014385822,0.002676932,0.01120729,0.08378338,-0.157870967
2010-05-01,0.00552115,-0.082511874,-0.00040762,0.015553286,-0.09046379,-0.132887154,0.061236558,-0.031632169,-0.030536859,-0.07918387,-0.033125745,0.06676334,-0.026451891,0.068328777,-0.030536859,-0.033125745,-0.07918387,0.007449659,0.015553286,0.061236558,-0.078610066,0.269011095,-0.002723987,0.015553286,-0.046134075,0.008741804,0.050594248,-0.005190064,-0.072087793,0.284756526,0.000686044,0.311360633,0.118357551,-0.033850921,-0.048662218,0.108097252,0.153844269
2010-06-01,0.002252356,0.025717908,-0.06844952,0.029232019,0.035528655,0.079957926,-0.049461707,-0.022806374,-0.070046815,-0.063401083,-0.014076857,-0.020072546,0.013794784,-0.081011906,-0.070046815,-0.014076857,-0.063401083,0.063269529,0.029232019,-0.049461707,0.127387137,-0.214168786,-0.08771155,0.029232019,0.159743464,0.004947314,0.000583259,0.04335552,0.01905721,0.109527013,-0.00892678,-0.296610105,-0.157855702,0.016460199,-0.061897745,-0.172006519,-0.094198748
2010-07-01,0.00061854,-0.12824672,-0.060501052,-0.035565931,-0.116788311,0.00798987,-0.124295204,-0.07078693,0.105830316,0.032164238,-0.076832726,-0.013032364,-0.119034495,-0.032998851,0.105830316,-0.076832726,0.032164238,-0.068624325,-0.035565931,-0.124295204,0.004308365,0.06343225,0.03108689,-0.035565931,0.09676074,-0.093839196,0.014800695,-0.042721856,-0.036547506,-0.21802358,-0.022605851,-0.298754135,-0.034812499,-0.137322994,0.001447724,-0.112878463,-0.282909044
2010-08-01,0.003210746,0.15996441,0.116820689,0.03119965,0.072567639,0.000589636,0.053501039,-0.005353605,0.040422141,0.049654833,0.063236096,0.032692151,0.085515691,0.086465848,0.040422141,0.063236096,0.049654833,-0.13906151,0.03119965,0.053501039,-0.037073904,0.078193893,0.063237973,0.03119965,-0.22041485,0.033032993,-0.102178987,0.016352606,-0.060567403,-0.07509677,-0.020092846,0.64584917,0.024689561,0.046847877,-0.009275655,-0.21635682,0.201928558
2010-09-01,0.000165413,0.126015136,-0.105068715,-0.002522293,0.076584262,0.033266252,-0.026039904,0.01166082,-0.059966433,-0.034885705,0.019720907,-0.006386996,-0.026195687,-0.012885199,-0.059966433,0.019720907,-0.034885705,0.163353065,-0.002522293,-0.026039904,-0.243702735,0.005654616,-0.108894223,-0.002522293,-0.086679664,0.02388146,0.102209179,-0.062470192,0.022772863,0.008194157,-0.00943423,-0.256476352,-0.082295824,-0.052543621,0.023724861,0.149813006,0.009396916
2010-10-01,0.004339953,-0.252487543,0.044299253,0.094558598,-0.096364277,0.067403896,0.00937126,0.037500405,0.031244662,-0.086491176,-0.00156222,0.147004218,0.016658163,-0.089175426,0.031244662,-0.00156222,-0.086491176,-0.114865303,0.094558598,0.00937126,0.159286485,-0.040618695,0.068324942,0.094558598,-0.03546319,-0.035762495,-0.126624206,0.045942071,0.082448785,-0.133487256,-0.044799627,-0.072489331,0.096954719,-0.000500621,0.00575794,-0.197100577,0.031608897
2010-11-01,0.003254808,-0.025371252,-0.017290722,-0.134676308,0.095706287,-0.150490927,-0.004191123,-0.01188817,-0.075396835,0.069905743,-0.010745792,-0.308911351,-0.028839021,0.116532614,-0.075396835,-0.010745792,0.069905743,0.169814454,-0.134676308,-0.004191123,0.235125585,-0.339732226,0.002437309,-0.134676308,-0.01278296,0.022533554,0.133758026,-0.039991056,-0.072506674,0.181725401,-0.018213806,0.157060846,-0.039370779,0.015026158,-0.040221746,0.511407507,-0.045238459
2010-12-01,0.007070986,0.253391168,-0.025456625,0.098552439,-0.081318659,-0.060518231,0.034055565,-0.002523878,0.00642967,-0.005447577,-0.009400251,0.243836029,0.028455143,-0.109539351,0.00642967,-0.009400251,-0.005447577,-0.194698401,0.098552439,0.034055565,-0.220534989,0.306619315,-0.038924254,0.098552439,0.240787795,-0.016498163,-0.118715505,0.063890195,0.055291132,0.045026069,0.074370852,-0.320588707,0.16111006,0.050894399,0.020111309,-0.387375371,0.049015126
2011-01-01,0.002810361,-0.12503427,-0.047945888,-0.036298721,-0.029285266,0.04484907,-0.043674008,0.003132737,0.032366818,0.037001704,-0.01361421,-0.002550843,0.021168805,0.102542646,0.032366818,-0.01361421,0.037001704,-0.037114467,-0.036298721,-0.043674008,-0.036287219,-0.014267019,0.110252305,-0.036298721,-0.942158962,-0.007332118,-0.045119887,-0.113917884,0.120091254,0.007191929,-0.010576785,0.141559317,-0.243279259,-0.083899374,-0.02064658,0.113943131,-0.15925107
2011-02-01,-0.000247443,0.018334082,-0.073317519,0.003651449,-0.066065341,0.118366942,-0.004981039,-0.021827633,0.081766027,-0.005474429,0.002567924,-0.005847749,-0.044464121,-0.111447318,0.081766027,0.002567924,-0.005474429,0.109246007,0.003651449,-0.004981039,0.096643381,-0.116748466,-0.041789687,0.003651449,-0.189894131,0.002792169,-0.0512439,0.058622122,-0.15370859,0.138216451,0.012968799,-0.270839668,-0.115251916,0.030040278,-0.051951135,-0.021743463,-0.182785651
2011-03-01,0.003316422,-0.159107216,0.035740564,-0.04395202,0.076440339,-0.15899074,-0.004100522,-0.030994993,-0.061775299,-0.057287652,-0.014536521,0.024710282,-0.02920698,0.053194982,-0.061775299,-0.014536521,-0.057287652,0.100004883,-0.04395202,-0.004100522,-0.06250939,-0.022455939,-0.016441318,-0.04395202,0.004721008,0.033429335,0.138410267,-0.360554834,0.009620271,0.089633652,-0.027801343,0.230597697,0.099616024,-0.007221677,-0.011400381,-0.015393779,0.233463288
2011-04-01,0.001334403,0.14030776,-0.048784594,0.038036473,-0.099115297,-0.005527313,-0.014512122,-0.007075387,0.006612123,-0.00597733,-0.029493903,-0.019191914,-0.037569533,0.019515096,0.006612123,-0.029493903,-0.00597733,-0.368817616,0.038036473,-0.014512122,-0.020034973,0.022955587,-0.037718305,0.038036473,-0.067929119,-0.06931161,-0.112560036,0.330904475,-0.048491426,-0.106793228,0.044975496,0.064700652,-0.007766018,-0.038634681,0.003045963,0.123115857,0.00685054
2011-05-01,-0.002399604,0.021116464,-0.019320502,-0.039102321,0.043071753,0.095953463,-0.129029693,0.023142868,-0.094607235,0.010468684,0.002653399,-0.002617193,0.052186412,-0.04494338,-0.094607235,0.002653399,0.010468684,0.149135302,-0.039102321,-0.129029693,0.002296962,-0.295225329,0.062719644,-0.039102321,0.009342447,0.031777958,0.024532744,0.059607684,0.051368675,-0.557475978,-0.01410842,-0.059830916,-0.035812634,0.014918346,0.004348086,-0.232260442,0.011809905
2011-06-01,0.003440701,-0.248060129,0.024984403,0.026183812,0.147916802,-0.026658635,0.080426441,0.017448579,-0.003667085,0.033229981,0.00180497,0.021860578,-0.021245227,0.010950879,-0.003667085,0.00180497,0.033229981,0.06485611,0.026183812,0.080426441,0.110339802,0.057523486,0.040283077,0.026183812,0.110705082,0.010339229,-0.018560643,-0.106412564,0.054769162,0.208300645,-0.025423383,-0.018775652,0.011997182,-0.006659185,0.003295704,0.150857329,0.016490024
2011-07-01,0.007164162,0.209976594,0.020030448,0.025723216,-0.132464873,-0.007643363,0.053135254,0.001511091,0.103599491,0.009980287,0.028833274,-0.010448902,0.043600926,0.056308046,0.103599491,0.028833274,0.009980287,-0.038106761,0.025723216,0.053135254,-0.147530923,0.401743685,-0.033270639,0.025723216,0.008079817,-0.009081235,-0.058377872,-0.130319636,-0.027147869,-0.068331352,0.026138938,0.073737734,0.005312046,0.01262087,0.01512264,0.17699779,-0.014350903
2011-08-01,0.005510649,0.045044807,-0.018684267,-0.03425057,-0.051515139,-0.035730955,0.173643436,-0.053539217,-0.093335004,-0.001306788,0.057165228,-0.106797563,0.040054306,0.016282654,-0.093335004,0.057165228,-0.001306788,0.045185539,-0.03425057,0.173643436,0.029854901,-0.40220876,-0.010807143,-0.03425057,0.071474284,-0.013630805,0.056759327,0.251865635,0.03425659,-0.000932658,0.064007853,-0.12193868,0.012284797,-0.005040329,0.010698616,0.406501799,-0.040681942
2011-09-01,0.001541758,-0.032774897,0.018414598,0.025982547,-0.036296517,0.055890811,-0.110526755,0.037511724,-0.162730981,-0.012889655,-0.055887051,0.034323049,-0.069486292,-0.060874433,-0.162730981,-0.055887051,-0.012889655,-0.019249098,0.025982547,-0.110526755,-0.019465919,0.322362947,-0.015316641,0.025982547,0.029212471,0.000309193,-0.214144015,0.09190467,0.027977402,0.096903664,-0.060955876,-0.055498637,0.024297182,-0.026718313,-0.022467368,-0.530405166,0.04474214
2011-10-01,0.000195946,0.017418948,-0.056547436,0.011016573,-0.027149111,0.060717682,-0.02626921,-0.026579513,0.064701054,0.038063314,0.000392081,-0.007591642,0.019472865,0.050965735,0.064701054,0.000392081,0.038063314,0.098518077,0.011016573,-0.02626921,0.022041998,-0.417085742,0.079014032,0.011016573,-0.00552748,0.006988179,0.222025739,-0.121737078,-0.030708696,-0.036673624,-0.045029278,0.168194897,-0.078368458,0.026065273,-0.001693786,0.193559729,-0.116465424
2011-11-01,0.000748019,0.098131624,0.004347909,-0.046587014,0.03865967,0.008561682,-0.100524113,-0.011348415,0.230027166,0.011251615,0.011867953,0.079280075,0.078440315,-0.024342899,0.230027166,0.011867953,0.011251615,-0.081730245,-0.046587014,-0.100524113,-0.061260955,0.245318838,-0.04455588,-0.046587014,0.151488585,-0.033994003,-0.094155601,-0.009406953,0.050602444,-0.060629206,-0.028302313,-0.013703891,0.015206901,-0.01671805,0.017688838,-0.058171271,0.037852042
2011-12-01,0.00461494,-0.271643773,0.045695174,-0.002529918,0.101589898,-0.027245236,-0.048409395,0.001158904,-0.132763515,-0.00734997,-0.00054971,-0.096871678,-0.074865586,0.22595573,-0.132763515,-0.00054971,-0.00734997,-0.181517327,-0.002529918,-0.048409395,-0.01332908,0.058755776,0.034001498,-0.002529918,-0.218502901,0.008316357,0.128743953,0.023151734,-0.127093183,0.273662587,-0.063114132,0.128185542,-0.006022988,-0.009339145,-0.025966889,0.041739272,0.068822479
2012-01-01,-0.000622397,0.001374916,-0.035534978,-0.022695242,-0.017164789,0.044204545,0.022619036,-0.034818266,0.045510274,-0.04895826,-0.028693941,0.031168224,0.002674196,-0.206858688,0.045510274,-0.028693941,-0.04895826,0.11308476,-0.022695242,0.022619036,0.066564826,-0.237677157,-0.032355387,-0.022695242,-0.080716111,-0.027801989,-0.037241741,0.088054693,0.063435009,-0.117986641,0.056824242,-0.132583523,0.055525669,-0.025002214,-0.005432809,-0.168321744,-0.027442859
2012-02-01,-0.002631852,0.049600603,0.006139372,0.002652704,-0.024289461,-0.019636891,-0.02642607,-0.002878749,-0.064696685,0.002523241,0.006443559,-0.023871835,-0.054962537,0.039238952,-0.064696685,0.006443559,0.002523241,0.053970141,0.002652704,-0.02642607,0.025013579,0.236476028,-0.004532286,0.002652704,-0.015122522,-0.008891521,0.044381519,-0.059914954,0.019427177,-0.247857664,-0.025955305,-0.086787698,-0.083707441,0.082819621,0.016514502,-0.312955674,-0.031809253
2012-03-01,0.002450932,0.001087184,0.042450196,0.017581509,-0.160413026,-0.05795701,0.014994359,0.035389479,0.026122209,-0.025714887,0.009689857,0.002707204,0.043141735,-0.057793654,0.026122209,0.009689857,-0.025714887,0.129585139,0.017581509,0.014994359,-0.096772201,0.0478784,-0.002358271,0.017581509,0.036373708,-0.041077349,-0.08907615,-0.204963234,0.156992438,-0.072152093,-0.021404158,0.155799278,0.019229587,-0.067699129,0.00296347,0.034588258,-0.005617854
2012-04-01,0.003396772,-0.078402642,-0.079664102,0.013842233,0.020660493,0.036418169,-0.060151971,-0.033739617,0.001630022,0.019024133,-0.016080013,0.157060004,-0.002741581,-0.104422497,0.001630022,-0.016080013,0.019024133,-0.285467818,0.013842233,-0.060151971,0.093710836,-0.103574944,0.00481387,0.013842233,0.034456218,0.028480096,-0.018606724,0.219778117,-0.06721959,0.069478879,-0.028297153,-0.059957235,0.029380591,0.024767356,-0.080983731,-0.11568554,0.037135904
2012-05-01,0.001564307,0.114232632,0.10654043,-0.015554613,0.180979842,-0.006475353,0.044017181,0.037995767,-0.066274818,-0.028874123,0.042214822,-0.107709306,-0.01841569,0.096833122,-0.066274818,0.042214822,-0.028874123,0.10444613,-0.015554613,0.044017181,0.065237226,0.091236412,-0.042832143,-0.015554613,-0.062437679,-0.017922363,-0.008866983,-0.083658606,-0.193542372,0.431693927,-0.000688698,0.083585709,-0.004842155,-0.020671378,0.074343525,0.186129032,-0.050516262
2012-06-01,0.000489148,-0.062563211,-0.108450272,0.031981246,-0.152287156,-0.071490438,-0.038119137,-0.101457616,-0.009638575,-0.004255808,0.002290759,-0.019672562,-0.00532615,0.000957035,-0.009638575,0.002290759,-0.004255808,-0.042192758,0.031981246,-0.038119137,-0.129792026,0.209957556,0.01669544,0.031981246,-0.099177272,-0.033438169,-0.099290632,0.000761701,0.029424624,-0.414656997,0.072395853,0.053911962,0.038966984,-0.023391519,-0.01496047,-0.267976382,-0.183991899
2012-07-01,0.001955952,0.097662664,0.062220277,-0.001496691,0.0492746,0.06089503,0.039120487,0.058594271,-0.153139883,0.035829525,-0.02548254,-0.048978705,0.007818019,-0.040295709,-0.153139883,-0.02548254,0.035829525,0.080084531,-0.001496691,0.039120487,0.107727071,-0.278413568,0.051927469,-0.001496691,0.117073263,0.024251573,0.142629809,0.13175231,-0.054249723,0.677602021,-0.076009722,0.204472794,-0.07469223,-0.057224726,0.004766634,0.174521892,0.18208695
2012-08-01,-0.001295953,-0.163461792,-0.023232986,0.010389725,0.04029494,-0.090807296,-0.116906012,0.013241897,0.15849575,-0.033303087,0.005531827,0.097879431,-0.023208912,0.024539791,0.15849575,0.005531827,-0.033303087,-0.033402267,0.010389725,-0.116906012,-0.125270368,0.101560412,-0.030174684,0.010389725,-0.071192797,0.020386672,-0.000631563,-0.074035041,0.040355755,-0.793931543,-0.013323371,-0.207847983,0.01377117,0.033415944,-0.006505845,0.169336396,-0.014053419
2012-09-01,-9.46E-05,0.007118791,0.011463601,-0.00456718,-0.014767662,0.017100164,0.093339579,0.023914562,0.042442438,0.018042206,0.049672888,-0.068265223,0.015834144,0.040584478,0.042442438,0.049672888,0.018042206,-0.107983554,-0.00456718,0.093339579,0.111607589,-0.31571139,0.095812534,-0.00456718,-0.055900016,-0.000233533,-0.036009072,-0.070294512,0.010533094,0.673401903,0.010207848,-0.174796157,0.076929468,0.023984758,-0.015643596,-0.112063383,0.108803499
2012-10-01,-0.000412342,0.152253649,0.001891425,-0.016668803,0.085838916,-0.086468074,-0.035517689,-0.023492642,0.007361361,0.012445361,-0.066057303,0.005059812,-0.025564128,-0.02245175,0.007361361,-0.066057303,0.012445361,0.063594353,-0.016668803,-0.035517689,-0.037502748,0.383648098,-0.117343651,-0.016668803,0.141096056,-0.018198119,0.050086211,-0.06597009,-0.044985412,-0.262011833,0.008471503,0.077187957,-0.020797934,-0.036432924,0.002231601,0.084813958,-0.066969232
2012-11-01,0.004788092,-0.152902925,0.050610524,0.152827,-0.073658137,0.008915066,0.028487667,0.006280744,0.116337814,-0.009937843,0.029906921,-0.100518787,-0.021079795,-0.060411183,0.116337814,0.029906921,-0.009937843,-0.015672517,0.152827,0.028487667,-0.001291021,-0.252662391,0.007169305,0.152827,0.055784148,-0.029530665,-0.044709323,0.086853728,0.081310747,-0.03634092,-0.01168755,-0.037480996,-0.117298401,0.001749251,-0.025844402,-0.085985242,-0.091361539
2012-12-01,-5.12E-05,-0.131767404,-0.036900009,-0.143908777,-0.177671661,0.005384011,0.056556797,0.005320505,-0.335063323,-0.015871607,0.025489754,0.026313427,0.041210647,0.035916298,-0.335063323,0.025489754,-0.015871607,0.003108394,-0.143908777,0.056556797,0.046624914,0.10134125,0.016646546,-0.143908777,-0.036842467,-0.016329251,0.003992983,-0.100964939,-0.049022852,-0.189824319,-0.003632791,0.035669364,0.152998486,0.004707329,0.005814677,0.157068199,-0.126438702
2013-01-01,0.004900913,0.151222359,-0.038554689,0.045419101,0.06926164,-0.044509531,0.017266461,0.01529316,0.170052276,-0.004723749,-0.001083411,-0.044475643,0.002590061,-0.004733443,0.170052276,-0.001083411,-0.004723749,0.035410613,0.045419101,0.017266461,-0.049249967,-0.054089048,0.013930929,0.045419101,-0.014739222,0.02759258,0.000194159,0.142273677,-0.025249461,0.030953819,0.007066024,0.01213807,0.06202736,0.001743259,0.000501396,-0.936893591,0.216060405
2013-02-01,0.004478509,-0.003410053,0.029267714,-0.031399228,0.024163214,0.069156487,-0.002233001,-0.000475717,0.054713362,0.016081216,0.008615646,0.051106547,-0.016143299,0.004016743,0.054713362,0.008615646,0.016081216,-0.006368229,-0.031399228,-0.002233001,0.021208903,-0.203533629,-0.030929385,-0.031399228,-0.018064308,0.021615893,0.02616938,-0.400050024,-0.05101388,0.219086332,-0.029777145,0.007039031,-0.089324786,-0.002672609,-0.001358044,0.804981906,-0.036830476
2013-03-01,0.004021497,0.028483497,0.060781058,-0.019842898,0.113996767,0.062824993,0.011998264,-0.002943251,-0.062394512,0.01159058,0.008011859,0.047422154,-0.043828691,-0.016598246,-0.062394512,0.008011859,0.01159058,-0.009382531,-0.019842898,0.011998264,0.079678904,0.230672708,0.003283438,-0.019842898,-0.10824342,-0.008655579,-0.022792498,0.557805246,0.037025639,0.048519068,0.025569367,-0.106299517,-0.116172237,-0.055512056,0.036858885,-0.236571072,-0.252097011
